time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Volume,RSI,RSI-based MA,Histogram,MACD,Signal,ATR
2025-05-06T12:36:00-04:00,5647.25,5650,5645.5,5646.75,5639.522819,5654.266477,5624.779161,5669.010134,5610.035504,5683.753792,5595.291846,3246,48.37592012,52.7030402,-0.880932943,1.159116434,2.040049377,5.929005801
2025-05-06T12:38:00-04:00,5646.5,5652.5,5646,5647.5,5639.571405,5654.290859,5624.851952,5669.010312,5610.132498,5683.729766,5595.413045,4518,49.47577178,52.26131315,-0.75184924,1.100237827,1.852087067,5.969791101
2025-05-06T12:40:00-04:00,5647.25,5649.5,5647,5647.25,5639.589513,5654.298115,5624.880911,5669.006717,5610.172309,5683.715319,5595.463707,1849,49.10025533,50.95124374,-0.66800913,1.017075654,1.685084784,5.721948879
2025-05-06T12:42:00-04:00,5647.25,5647.5,5642.75,5643.75,5639.618335,5654.290088,5624.946582,5668.961841,5610.274829,5683.633594,5595.603076,4865,44.0585307,49.51260734,-0.914368346,0.542124351,1.456492698,5.652523959
2025-05-06T12:44:00-04:00,5643.75,5644,5635.25,5638.75,5639.615016,5654.201119,5625.028914,5668.787221,5610.442811,5683.373324,5595.856709,10098,38.04798771,47.69679796,-1.501530574,-0.42042052,1.081110054,5.873772248
2025-05-06T12:46:00-04:00,5638.75,5640.5,5635,5638.25,5639.605335,5654.150368,5625.060303,5668.695401,5610.51527,5683.240433,5595.970237,4971,37.49709628,45.86923243,-1.871064584,-1.257720676,0.613343908,5.84707423
2025-05-06T12:48:00-04:00,5637.75,5640,5636,5637.25,5639.598913,5654.11916,5625.078666,5668.639407,5610.558419,5683.159654,5596.038172,3029,36.36310436,45.05606149,-2.12704642,-2.045464117,0.081582303,5.715140357
2025-05-06T12:50:00-04:00,5637.5,5637.5,5631.5,5632,5639.548356,5654.016877,5625.079836,5668.485398,5610.611315,5682.953918,5596.142794,7522,31.05345092,43.80474943,-2.685542847,-3.275346256,-0.589803409,5.735487474
2025-05-06T12:52:00-04:00,5632,5633.75,5631,5632.5,5639.516758,5653.960958,5625.072557,5668.405159,5610.628357,5682.849359,5596.184156,3928,32.07077025,42.89774238,-2.886660628,-4.198129194,-1.311468566,5.522238369
2025-05-06T12:54:00-04:00,5632.5,5637.5,5632.25,5633.5,5639.489572,5653.90001,5625.079134,5668.310448,5610.668696,5682.720886,5596.258259,4751,34.16309387,42.19321882,-2.797518532,-4.808366731,-2.010848199,5.502792771
2025-05-06T12:56:00-04:00,5633.75,5634.25,5629.5,5632.25,5639.445515,5653.824917,5625.066113,5668.204319,5610.686712,5682.58372,5596.30731,5274,32.80296528,41.39154321,-2.726321994,-5.418750691,-2.692428697,5.449021859
2025-05-06T12:58:00-04:00,5632.25,5632.75,5628.75,5629.5,5639.411292,5653.774484,5625.048099,5668.137677,5610.684907,5682.500869,5596.321714,3380,29.97550421,40.21618493,-2.804070508,-6.197516832,-3.393446324,5.345520298
2025-05-06T13:00:00-04:00,5629.75,5633.5,5629.5,5632.25,5639.380691,5653.723313,5625.038069,5668.065934,5610.695448,5682.408556,5596.352826,3609,35.92345417,39.16299032,-2.467648422,-6.478006851,-4.010358429,5.249411705
2025-05-06T13:02:00-04:00,5632,5641,5631.75,5638.25,5639.357214,5653.630881,5625.083548,5667.904547,5610.809881,5682.178213,5596.536215,8999,46.58425533,38.96372574,-1.575050373,-5.979171395,-4.404121023,5.535168012
2025-05-06T13:04:00-04:00,5638.25,5640,5633.5,5639.5,5639.349385,5653.590422,5625.108347,5667.83146,5610.867309,5682.072498,5596.626272,4246,48.50640588,38.97304615,-0.792119941,-5.394270949,-4.602151008,5.604084582
2025-05-06T13:06:00-04:00,5639.25,5640.5,5633,5636.5,5639.338407,5653.551309,5625.125505,5667.764211,5610.912603,5681.977113,5596.6997,3767,44.37887502,38.60898209,-0.502367537,-5.230110429,-4.727742892,5.739507112
2025-05-06T13:08:00-04:00,5636.25,5643,5636,5640.5,5639.341067,5653.515765,5625.166369,5667.690464,5610.991671,5681.865162,5596.816973,4975,50.43493705,38.7043165,0.096933074,-4.60657655,-4.703509624,5.829542318
2025-05-06T13:10:00-04:00,5640.5,5641.75,5636,5638.75,5639.338212,5653.473043,5625.20338,5667.607874,5611.068549,5681.742706,5596.933717,5235,47.97389914,38.98398568,0.344829798,-4.272472377,-4.617302174,5.823860724
2025-05-06T13:12:00-04:00,5638.75,5640.75,5637.5,5640,5639.33843,5653.453614,5625.223245,5667.568798,5611.108061,5681.683983,5596.992877,2593,49.85608166,39.82742096,0.628409285,-3.831790568,-4.460199853,5.64001353
2025-05-06T13:14:00-04:00,5640,5642.25,5639.25,5642,5639.344236,5653.437362,5625.251111,5667.530488,5611.157985,5681.623614,5597.064859,2974,52.79847771,40.92037678,0.991239835,-3.22115006,-4.212389894,5.451441135
2025-05-06T13:16:00-04:00,5642,5643.75,5640.25,5641.5,5639.352563,5653.42283,5625.282297,5667.493096,5611.212031,5681.563362,5597.141765,3143,51.97732957,42.03567858,1.159833297,-2.762598274,-3.92243157,5.312052482
2025-05-06T13:18:00-04:00,5641.5,5642.25,5640.5,5641.5,5639.355917,5653.414994,5625.296841,5667.47407,5611.237764,5681.533147,5597.178688,1529,51.97732957,43.53024134,1.239432014,-2.373141553,-3.612573567,5.057620162
2025-05-06T13:20:00-04:00,5641.25,5641.75,5633.5,5633.75,5639.33504,5653.347714,5625.322365,5667.360388,5611.309691,5681.373062,5597.297017,6545,40.62071791,44.14095188,0.545584511,-2.930592927,-3.476177439,5.285647293
2025-05-06T13:22:00-04:00,5634,5635.75,5630.75,5631,5639.302112,5653.289001,5625.315222,5667.27589,5611.328333,5681.26278,5597.341444,4587,37.49051897,44.37862511,-0.164128372,-3.681337904,-3.517209532,5.265243915
2025-05-06T13:24:00-04:00,5631,5633,5630.25,5632.5,5639.278653,5653.249493,5625.307813,5667.220333,5611.336972,5681.191174,5597.366132,3034,40.19751026,44.90680689,-0.46424531,-4.09751617,-3.633270859,5.085583636
2025-05-06T13:26:00-04:00,5632.5,5637.25,5630,5635.25,5639.252346,5653.191991,5625.3127,5667.131636,5611.373055,5681.071281,5597.43341,4941,44.90789569,45.97340628,-0.370105172,-4.095902325,-3.725797153,5.240184804
2025-05-06T13:28:00-04:00,5635.5,5636.75,5632.25,5634.5,5639.236328,5653.155187,5625.317469,5667.074047,5611.398609,5680.992906,5597.47975,3247,43.89248758,46.54262295,-0.34404375,-4.15585184,-3.81180809,5.187314461
2025-05-06T13:30:00-04:00,5634.5,5638.25,5633.5,5637.5,5639.226005,5653.120405,5625.331605,5667.014805,5611.437204,5680.909206,5597.542804,3540,48.87236132,46.7060591,-0.019053257,-3.835624662,-3.816571404,5.156077714
2025-05-06T13:32:00-04:00,5637.75,5638,5635,5636.5,5639.219401,5653.097609,5625.341194,5666.975816,5611.462986,5680.854024,5597.584778,2348,47.3633141,46.62440968,0.119834254,-3.666778587,-3.786612841,5.002072163
2025-05-06T13:34:00-04:00,5636.25,5639,5635.75,5636.25,5639.213484,5653.073652,5625.353316,5666.93382,5611.493149,5680.793988,5597.632981,2591,46.97282325,46.8096917,0.200452801,-3.53604684,-3.736499641,4.876924151
2025-05-06T13:36:00-04:00,5636.5,5637,5631.5,5633.75,5639.196805,5653.037505,5625.356105,5666.878204,5611.515406,5680.718904,5597.674706,3170,43.1423109,46.28878983,0.03319313,-3.695008228,-3.728201358,4.921429569
2025-05-06T13:38:00-04:00,5633.5,5634,5627.75,5628.5,5639.1625,5652.988394,5625.336606,5666.814288,5611.510712,5680.640182,5597.684819,3684,36.42476112,45.4638514,-0.540444176,-4.403756578,-3.863312402,5.016327457
2025-05-06T13:40:00-04:00,5628.5,5629.5,5624,5625,5639.071676,5652.891644,5625.251709,5666.711611,5611.431742,5680.531579,5597.611774,6888,32.76228276,44.24286577,-1.193019394,-5.354586644,-4.161567251,5.050875496
2025-05-06T13:42:00-04:00,5625,5627.75,5623,5624.25,5639.013452,5652.834348,5625.192557,5666.655244,5611.371661,5680.47614,5597.550765,4095,32.0193178,42.75864006,-1.615747713,-6.181251892,-4.565504179,5.029384389
2025-05-06T13:44:00-04:00,5624,5625.5,5622,5623.25,5638.944785,5652.773087,5625.116484,5666.601388,5611.288182,5680.42969,5597.459881,4424,31.00956904,41.26094288,-1.892112573,-6.930644895,-5.038532322,4.920142647
2025-05-06T13:46:00-04:00,5623.25,5624,5621.25,5622.75,5638.893433,5652.73005,5625.056817,5666.566666,5611.2202,5680.403283,5597.383584,3146,30.49179657,39.72626195,-2.013479197,-7.555381318,-5.541902121,4.765132458
2025-05-06T13:48:00-04:00,5623,5624,5620.75,5622.5,5638.838171,5652.684374,5624.991969,5666.530576,5611.145766,5680.376779,5597.299564,3356,30.22009401,38.98336024,-2.003557303,-8.04634875,-6.042791447,4.656908711
2025-05-06T13:50:00-04:00,5622.25,5626.75,5620.75,5623,5638.753278,5652.60792,5624.898635,5666.462563,5611.043993,5680.317205,5597.189351,5569,31.53410702,38.55790225,-1.837471545,-8.339630878,-6.502159333,4.752843803
2025-05-06T13:52:00-04:00,5623,5626,5623,5624.75,5638.713927,5652.569399,5624.858455,5666.424871,5611.002983,5680.280343,5597.147511,2802,36.07159886,38.26319429,-1.459986941,-8.327143009,-6.867156068,4.627640674
2025-05-06T13:54:00-04:00,5624.5,5625,5621.25,5622,5638.67658,5652.537309,5624.815852,5666.398038,5610.955123,5680.258766,5597.094395,2366,32.43395018,37.37219818,-1.371863419,-8.581985343,-7.210121923,4.564952055
2025-05-06T13:56:00-04:00,5622.25,5624.75,5620.5,5624.75,5638.618649,5652.485153,5624.752146,5666.351656,5610.885643,5680.218159,5597.01914,3833,39.052955,37.02651728,-0.969625971,-8.422154387,-7.452528416,4.542455479
2025-05-06T13:58:00-04:00,5624.75,5625,5621.75,5621.75,5638.587999,5652.458451,5624.717547,5666.328904,5610.847095,5680.199356,5596.976642,1975,35.02224632,36.03722335,-0.906213594,-8.585295408,-7.679081814,4.450137231
2025-05-06T14:00:00-04:00,5621.75,5627.5,5621.75,5627.25,5638.534345,5652.401576,5624.667114,5666.268807,5610.799883,5680.136038,5596.932652,4187,46.0217361,35.94139635,-0.285262675,-8.035660158,-7.750397483,4.542984571
2025-05-06T14:02:00-04:00,5627.25,5635.25,5627,5628.5,5638.451204,5652.273362,5624.629046,5666.09552,5610.806889,5679.917678,5596.984731,10354,48.16920899,36.02685248,0.282674977,-7.397053762,-7.679728739,4.807771388
2025-05-06T14:04:00-04:00,5628.25,5632.25,5625.25,5627.75,5638.38911,5652.190886,5624.587333,5665.992663,5610.785557,5679.794439,5596.98378,6424,46.96197606,36.2996857,0.608398881,-6.919230138,-7.527629019,4.964359146
2025-05-06T14:06:00-04:00,5627.75,5628.25,5625.25,5627.75,5638.352852,5652.147298,5624.558406,5665.941744,5610.76396,5679.73619,5596.969514,3340,46.96197606,37.05234391,0.830880617,-6.489028247,-7.319908864,4.824047778
2025-05-06T14:08:00-04:00,5627.25,5630,5626.25,5629.75,5638.331591,5652.118344,5624.544838,5665.905097,5610.758085,5679.69185,5596.971332,2291,50.77724842,38.33912717,1.159226283,-5.870876011,-7.030102294,4.74733008
2025-05-06T14:10:00-04:00,5629.5,5629.75,5623.5,5626,5638.283068,5652.062628,5624.503508,5665.842189,5610.723948,5679.621749,5596.944388,4268,44.33715731,39.21897285,1.013857719,-5.762780145,-6.776637864,4.854663645
2025-05-06T14:12:00-04:00,5626.25,5629,5625.5,5626.75,5638.250494,5652.023214,5624.477775,5665.795933,5610.705056,5679.568652,5596.932337,3057,45.81728204,40.27666664,0.977981852,-5.554160549,-6.532142401,4.757901957
2025-05-06T14:14:00-04:00,5626.5,5631.25,5625,5630.75,5638.225024,5651.987309,5624.46274,5665.749593,5610.700456,5679.511878,5596.938171,2902,52.99606123,41.88411411,1.311691792,-4.892527661,-6.204219453,4.864480388
2025-05-06T14:16:00-04:00,5630.75,5633,5629,5632.5,5638.20053,5651.9437,5624.457359,5665.686871,5610.714188,5679.430041,5596.971018,3853,55.75783991,43.70823882,1.663760959,-4.124518254,-5.788279213,4.802731789
2025-05-06T14:18:00-04:00,5632.25,5635,5631.5,5634.75,5638.189203,5651.916706,5624.4617,5665.644209,5610.734197,5679.371713,5597.006694,2699,59.08636504,45.67625725,2.056746497,-3.217346091,-5.274092589,4.709679518
2025-05-06T14:20:00-04:00,5634.75,5636.75,5633.5,5634.25,5638.176053,5651.878239,5624.473868,5665.580424,5610.771682,5679.28261,5597.069497,4172,58.04134373,47.24552474,2.205077656,-2.517745519,-4.722823175,4.605416696
2025-05-06T14:22:00-04:00,5634.5,5638.5,5634,5637,5638.170285,5651.849223,5624.491347,5665.528162,5610.812408,5679.2071,5597.13347,3677,62.02003138,49.35881626,2.483405342,-1.618566498,-4.101971839,4.597886932
2025-05-06T14:24:00-04:00,5637,5641.5,5636.75,5640.75,5638.177007,5651.825554,5624.52846,5665.4741,5610.879914,5679.122647,5597.231367,4821,66.66236474,51.33091695,2.923233182,-0.447930361,-3.371163544,4.608752151
2025-05-06T14:26:00-04:00,5641,5642,5638.5,5640,5638.182964,5651.811496,5624.554433,5665.440028,5610.925901,5679.06856,5597.297369,3223,64.95238293,53.46878385,3.033325127,0.420492865,-2.612832262,4.529555569
2025-05-06T14:28:00-04:00,5640,5643,5640,5642.5,5638.194394,5651.803101,5624.585687,5665.411808,5610.97698,5679.020515,5597.368273,3381,67.90751908,55.03205407,3.218694065,1.410535319,-1.808158746,4.420301599
2025-05-06T14:30:00-04:00,5642.25,5643.75,5641.25,5642.25,5638.208812,5651.796497,5624.621128,5665.384181,5611.033444,5678.971865,5597.44576,3700,67.29644229,56.39828502,3.189122059,2.178243829,-1.010878231,4.283137199
2025-05-06T14:32:00-04:00,5642.25,5643.75,5641.75,5642,5638.217563,5651.792766,5624.64236,5665.36797,5611.067156,5678.943173,5597.491953,2214,66.6505408,57.80461107,3.017158174,2.760569487,-0.256588687,4.120055971
2025-05-06T14:34:00-04:00,5642.25,5643.5,5639.25,5640.75,5638.227838,5651.780486,5624.67519,5665.333134,5611.122542,5678.885782,5597.569894,3796,63.37525942,58.97698845,2.664503313,3.074040454,0.409537141,4.129337687
2025-05-06T14:36:00-04:00,5640.75,5642.25,5637.75,5640.5,5638.234488,5651.764348,5624.704629,5665.294208,5611.174769,5678.824067,5597.64491,3750,62.71150588,59.82943541,2.29771389,3.281679504,0.983965614,4.155813567
2025-05-06T14:38:00-04:00,5640.75,5643,5640.5,5641.75,5638.243402,5651.757255,5624.729549,5665.271108,5611.215696,5678.78496,5597.701843,2779,64.70213444,61.28407664,2.07200608,3.573973214,1.501967134,4.037541169
2025-05-06T14:40:00-04:00,5641.5,5645.75,5641.5,5645.25,5638.268538,5651.759182,5624.777893,5665.249827,5611.287249,5678.740471,5597.796604,4671,69.59635709,62.982582,2.151421355,4.191243828,2.039822472,4.0527168
2025-05-06T14:42:00-04:00,5645.5,5645.5,5640,5640,5638.282259,5651.748725,5624.815792,5665.215191,5611.349326,5678.681657,5597.88286,4253,56.86065052,63.25862409,1.620918545,4.065970653,2.445052109,4.156094171
2025-05-06T14:44:00-04:00,5640,5641.5,5639,5640.75,5638.28735,5651.738149,5624.836551,5665.188947,5611.385752,5678.639746,5597.934954,2642,58.04189302,63.42177074,1.264413721,4.02556926,2.761155539,4.037801731
2025-05-06T14:46:00-04:00,5640.5,5644,5639,5642.75,5638.298851,5651.72987,5624.867831,5665.160889,5611.436812,5678.591908,5598.005793,3521,61.10075618,63.56565582,1.14923399,4.197698027,3.048464036,4.106530178
2025-05-06T14:48:00-04:00,5642.5,5644,5641,5642,5638.308869,5651.724705,5624.893033,5665.14054,5611.477197,5678.556376,5598.061362,2766,59.35330512,63.65936735,0.942297132,4.226335452,3.28403832,4.027492308
2025-05-06T14:50:00-04:00,5642,5642.5,5636.75,5637.75,5638.31145,5651.702275,5624.920626,5665.0931,5611.529801,5678.483924,5598.138976,4176,50.53365256,62.83891172,0.362320639,3.736939118,3.374618479,4.150528572
2025-05-06T14:52:00-04:00,5638,5644.25,5637.75,5643.25,5638.324761,5651.691348,5624.958175,5665.057934,5611.591588,5678.424521,5598.225002,4345,59.02026157,62.29304721,0.457901904,3.946995859,3.489093955,4.31834796
2025-05-06T14:54:00-04:00,5643.5,5645.75,5642.25,5644.75,5638.341553,5651.692902,5624.990205,5665.044251,5611.638856,5678.395599,5598.287508,3190,60.98613942,62.0097441,0.621443816,4.265898725,3.644454909,4.259894534
2025-05-06T14:56:00-04:00,5644.75,5647.5,5644.5,5647.25,5638.3758,5651.709137,5625.042462,5665.042475,5611.709125,5678.375812,5598.375787,4794,64.07905808,61.7362826,0.913233544,4.785996839,3.872763295,4.169902067
2025-05-06T14:58:00-04:00,5647,5648.5,5646.25,5648.5,5638.396222,5651.722197,5625.070246,5665.048172,5611.744271,5678.374148,5598.418296,2468,65.54966858,61.61151305,1.160377359,5.323234993,4.162857635,4.032766205
2025-05-06T15:00:00-04:00,5648.25,5649,5644.5,5646.5,5638.431529,5651.739957,5625.1231,5665.048386,5611.814671,5678.356814,5598.506243,4857,61.23029317,61.2243525,1.068607679,5.498617233,4.430009554,4.066140048
2025-05-06T15:02:00-04:00,5646.25,5647.75,5645,5646,5638.443981,5651.745462,5625.142501,5665.046942,5611.84102,5678.348423,5598.53954,1815,60.16294954,60.9949018,0.896559215,5.550708573,4.654149358,3.972130045
2025-05-06T15:04:00-04:00,5645.75,5646,5643.75,5644,5638.458134,5651.747536,5625.168732,5665.036938,5611.87933,5678.32634,5598.589928,2633,55.96084492,60.51271173,0.540926887,5.330307967,4.78938108,3.849120756
2025-05-06T15:06:00-04:00,5644.25,5644.25,5637.5,5638,5638.466173,5651.719342,5625.213004,5664.972511,5611.959835,5678.22568,5598.706666,6330,45.65793417,59.15241171,-0.286555213,4.431187064,4.717742277,4.056326416
2025-05-06T15:08:00-04:00,5638.25,5642,5637.75,5639.5,5638.470416,5651.701868,5625.238965,5664.93332,5612.007513,5678.164772,5598.776061,3809,48.22434382,57.62583933,-0.697842559,3.845439078,4.543281637,4.070160243
2025-05-06T15:10:00-04:00,5639.75,5641,5636,5640.5,5638.473069,5651.679366,5625.266771,5664.885664,5612.060473,5678.091962,5598.854175,4406,49.92230436,57.13024318,-0.866086923,3.460672983,4.326759906,4.136577369
2025-05-06T15:12:00-04:00,5640.75,5643,5639.5,5642.5,5638.480907,5651.671935,5625.289879,5664.862963,5612.098851,5678.05399,5598.907823,2846,53.22615023,56.78626155,-0.776406935,3.356251237,4.132658172,4.091107557
2025-05-06T15:14:00-04:00,5642.5,5644.75,5642.5,5643.5,5638.495369,5651.670482,5625.320256,5664.845595,5612.145143,5678.020709,5598.970029,3296,54.83077242,56.33840557,-0.613533784,3.365740942,3.979274726,3.959599874
2025-05-06T15:16:00-04:00,5643.75,5645.75,5643.25,5644.75,5638.508017,5651.672356,5625.343679,5664.836695,5612.17934,5678.001033,5599.015001,2421,56.82465768,56.15778789,-0.386269577,3.496437756,3.882707332,3.85534274
2025-05-06T15:18:00-04:00,5645,5645,5639.5,5639.75,5638.517536,5651.661366,5625.373706,5664.805197,5612.229876,5677.949027,5599.086045,3826,47.74569215,55.95864786,-0.699411038,3.008443534,3.707854573,3.972818259
2025-05-06T15:20:00-04:00,5639.75,5641.75,5638.5,5639.75,5638.521214,5651.648936,5625.393493,5664.776657,5612.265772,5677.904378,5599.138051,2908,47.74569215,55.15332148,-0.891429475,2.593567728,3.484997204,3.921188383
2025-05-06T15:22:00-04:00,5640,5641.25,5638.5,5640.25,5638.52323,5651.642113,5625.404347,5664.760996,5612.285464,5677.879879,5599.166581,1600,48.69633481,54.27547829,-0.94963508,2.297953354,3.247588434,3.83753207
2025-05-06T15:24:00-04:00,5640.25,5643.5,5640.25,5642.75,5638.53206,5651.636262,5625.427858,5664.740464,5612.323656,5677.844666,5599.219454,2851,53.27365888,53.50366406,-0.733799118,2.330339536,3.064138654,3.795565494
2025-05-06T15:26:00-04:00,5642.5,5644.75,5641.5,5644.75,5638.539978,5651.635622,5625.444333,5664.731266,5612.348689,5677.826911,5599.253045,1817,56.60898104,52.86504352,-0.393814807,2.571870145,2.965684952,3.75659653
2025-05-06T15:28:00-04:00,5644.75,5646.75,5644.5,5645.75,5638.558654,5651.642202,5625.475107,5664.72575,5612.391559,5677.809297,5599.308011,3096,58.21500157,52.64966555,-0.07867475,2.867341514,2.946016265,3.648982492
2025-05-06T15:30:00-04:00,5645.75,5650.75,5645,5646,5638.605157,5651.669052,5625.541263,5664.732946,5612.477369,5677.796841,5599.413474,6355,58.62727943,52.53997483,0.138314742,3.118909692,2.98059495,3.799055171
2025-05-06T15:32:00-04:00,5646,5650.25,5644,5649.75,5638.63695,5651.690129,5625.583771,5664.743307,5612.530592,5677.796486,5599.477414,4033,64.31492111,53.13669456,0.603103811,3.734474714,3.131370903,3.974122659
2025-05-06T15:34:00-04:00,5649.75,5650,5646.75,5648.75,5638.660884,5651.707243,5625.614524,5664.753603,5612.568164,5677.799963,5599.521804,2899,61.87223659,54.29485902,0.773103438,4.0977502,3.324646762,3.922399612
2025-05-06T15:36:00-04:00,5649,5649,5645.25,5645.75,5638.680204,5651.716731,5625.643676,5664.753259,5612.607149,5677.789786,5599.570621,2890,55.10997746,54.78668999,0.559857696,4.024468883,3.464611186,3.910085354
2025-05-06T15:38:00-04:00,5646,5646.5,5643.25,5644.5,5638.696148,5651.719248,5625.673047,5664.742349,5612.649946,5677.765449,5599.626846,3154,52.53361635,54.97321228,0.266170916,3.797324832,3.531153916,3.8629364
2025-05-06T15:40:00-04:00,5644.5,5648,5643.75,5647.5,5638.71649,5651.728443,5625.704537,5664.740396,5612.692584,5677.752349,5599.680631,3172,57.65065948,55.28924865,0.321992609,3.933644677,3.611652068,3.8905838
2025-05-06T15:42:00-04:00,5647.25,5649,5645.25,5648.75,5638.73497,5651.73983,5625.73011,5664.74469,5612.725251,5677.74955,5599.720391,2491,59.60471565,55.6302446,0.44189794,4.164024493,3.722126553,3.8805421
2025-05-06T15:44:00-04:00,5648.5,5651.75,5647.5,5650.75,5638.769935,5651.769708,5625.770162,5664.769481,5612.770389,5677.769254,5599.770615,3756,62.57981192,56.04132704,0.666662995,4.555455296,3.888792301,3.90693195
2025-05-06T15:46:00-04:00,5650.75,5651,5646.75,5649.75,5638.801472,5651.7941,5625.808845,5664.786727,5612.816218,5677.779354,5599.82359,3682,60.1927207,56.93040051,0.674216528,4.731562961,4.057346433,3.931436811
2025-05-06T15:48:00-04:00,5649.75,5650,5646.5,5648,5638.823364,5651.808675,5625.838053,5664.793986,5612.852741,5677.779298,5599.86743,2844,56.15578357,57.53112133,0.470589849,4.645583745,4.174993896,3.900619896
2025-05-06T15:50:00-04:00,5648,5649.25,5638,5638.75,5638.849864,5651.784126,5625.915602,5664.718388,5612.98134,5677.652651,5600.047078,10235,40.64061107,56.95571249,-0.550134616,3.487325626,4.037460242,4.425575617
2025-05-06T15:52:00-04:00,5639.25,5641.5,5635.5,5638.25,5638.846751,5651.73451,5625.958992,5664.622269,5613.071233,5677.510028,5600.183474,8880,39.99732227,56.00740273,-1.256096143,2.467340063,3.723436206,4.538034502
2025-05-06T15:54:00-04:00,5638.25,5639.25,5631.5,5636.5,5638.819173,5651.652716,5625.98563,5664.486259,5613.152087,5677.319803,5600.318544,11104,37.74535535,54.66000089,-1.840643525,1.422631799,3.263275325,4.767460609
2025-05-06T15:56:00-04:00,5636.5,5637.5,5633.25,5637,5638.807089,5651.615252,5625.998926,5664.423415,5613.190763,5677.231578,5600.3826,5213,38.80548799,53.27360707,-2.112983335,0.622046156,2.735029491,4.730499137
2025-05-06T15:58:00-04:00,5637,5637.75,5624,5625.5,5638.638414,5651.398314,5625.878515,5664.158213,5613.118615,5676.918113,5600.358715,22103,27.29331602,51.03546682,-3.268671852,-1.350810323,1.917861528,5.374749198
2025-05-06T16:00:00-04:00,5625.75,5627,5622.25,5625.75,5638.55109,5651.316508,5625.785672,5664.081926,5613.020254,5676.847345,5600.254835,8211,27.79480273,48.42688694,-3.868592264,-2.917878802,0.950713462,5.330124256
2025-05-06T16:02:00-04:00,5625.5,5626,5623.5,5623.5,5638.533794,5651.301067,5625.76652,5664.068341,5612.999246,5676.835615,5600.231972,1562,26.05310881,45.86837781,-4.306310789,-4.432175024,-0.125864235,5.127972523
2025-05-06T16:04:00-04:00,5623.75,5627.75,5623,5627,5638.513583,5651.280602,5625.746564,5664.04762,5612.979546,5676.814639,5600.212527,2060,33.07811361,44.29467325,-4.087554771,-5.235307698,-1.147752928,5.100974486
2025-05-06T16:06:00-04:00,5627,5627.5,5624.5,5624.5,5638.502027,5651.269261,5625.734793,5664.036496,5612.967558,5676.80373,5600.200324,1143,30.82546724,42.74409117,-3.996375377,-6.143222149,-2.146846772,4.95090488
2025-05-06T16:08:00-04:00,5625,5626.25,5624,5625.5,5638.491195,5651.258828,5625.723561,5664.026462,5612.955927,5676.794096,5600.188294,1053,32.79691896,40.96882399,-3.666232127,-6.729636931,-3.063404804,4.757983103
2025-05-06T16:10:00-04:00,5625.5,5626.5,5624,5625,5638.482987,5651.250969,5625.715006,5664.01895,5612.947024,5676.786932,5600.179043,794,32.30122504,39.01857466,-3.327747716,-7.223089449,-3.895341733,4.596698595
2025-05-06T16:12:00-04:00,5625,5625.25,5624,5624.25,5638.477078,5651.245596,5625.70856,5664.014114,5612.940041,5676.782632,5600.171523,545,31.53138666,36.80083,-3.017044085,-7.666646839,-4.649602754,4.357648696
2025-05-06T16:14:00-04:00,5624.5,5627.5,5621.5,5625.5,5638.444758,5651.215379,5625.674137,5663.986001,5612.903515,5676.756622,5600.132894,3062,34.34014216,34.95421725,-2.550480934,-7.837703922,-5.287222988,4.474959503
2025-05-06T16:16:00-04:00,5625.25,5628,5624,5626.25,5638.433436,5651.203684,5625.663189,5663.973931,5612.892941,5676.744179,5600.122694,1185,36.03563679,33.51706391,-2.045029033,-7.843509279,-5.798480246,4.441033824
2025-05-06T16:18:00-04:00,5626.5,5627.25,5625.5,5626,5638.427817,5651.197799,5625.657835,5663.967781,5612.887853,5676.737762,5600.117871,597,35.70466961,33.16449666,-1.624867933,-7.829565162,-6.204697229,4.248817123
2025-05-06T16:20:00-04:00,5626,5626.25,5624.25,5625.75,5638.422552,5651.192631,5625.652473,5663.96271,5612.882393,5676.73279,5600.112314,524,35.35497579,32.83290048,-1.27596175,-7.799649416,-6.523687667,4.088187328
2025-05-06T16:22:00-04:00,5625.75,5625.75,5622.5,5623,5638.414625,5651.185806,5625.643444,5663.956987,5612.872262,5676.728168,5600.101081,700,31.67946166,32.39962236,-1.215854546,-8.04350585,-6.827651303,4.028316805
2025-05-06T16:24:00-04:00,5622.75,5623.5,5622,5623,5638.407701,5651.180266,5625.635135,5663.952831,5612.86257,5676.725397,5600.090005,576,31.67946166,31.89062048,-1.092459919,-8.193226203,-7.100766283,3.847722747
2025-05-06T16:26:00-04:00,5623,5623.5,5616.5,5616.75,5638.381077,5651.1652,5625.596953,5663.949323,5612.81283,5676.733446,5600.028707,1773,24.8657247,31.7172211,-1.504949975,-8.981953752,-7.477003777,4.072885408
2025-05-06T16:28:00-04:00,5616.75,5617.5,5605,5607.5,5638.279113,5651.152733,5625.405494,5664.026352,5612.531874,5676.899972,5599.658255,4680,18.51767381,31.05456903,-2.521843943,-10.62930871,-8.107464763,4.674822165
2025-05-06T16:30:00-04:00,5607.75,5612.75,5607.25,5612,5638.229031,5651.144521,5625.313541,5664.06001,5612.398052,5676.9755,5599.482562,2367,28.13027112,31.20293777,-2.624904518,-11.38859541,-8.763690892,4.733763439
